"Measure","Place","Place.Type","Year","Geoid","Max.Month","Measure.Desc.Short","Measure.Type","measure_axis_label","no_definition","Notes","Quantile","rate_label","Strategy","wip_definition","yes_definition","n_missing","Number.of.Records","Rate.Denom","rate_mult","Value.Count","Value.Rate"
"Deaths (Asian)","Alamance","Counties",2010,37001,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,9666,100000,0,0
"Deaths (Asian)","Alexander","Counties",2010,37003,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,2141,100000,0,0
"Deaths (Asian)","Alleghany","Counties",2010,37005,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,233,100000,0,0
"Deaths (Asian)","Anson","Counties",2010,37007,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,1219,100000,0,0
"Deaths (Asian)","Ashe","Counties",2010,37009,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,348,100000,0,0
"Deaths (Asian)","Avery","Counties",2010,37011,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,302,100000,0,0
"Deaths (Asian)","Beaufort","Counties",2010,37013,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,769,100000,0,0
"Deaths (Asian)","Bertie","Counties",2010,37015,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,211,100000,0,0
"Deaths (Asian)","Bladen","Counties",2010,37017,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,317,100000,0,0
"Deaths (Asian)","Brunswick","Counties",2010,37019,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,2692,100000,0,0
"Deaths (Asian)","Buncombe","Counties",2010,37021,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,13792,100000,0,0
"Deaths (Asian)","Burke","Counties",2010,37023,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,16937,100000,0,0
"Deaths (Asian)","Cabarrus","Counties",2010,37025,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,15084,100000,0,0
"Deaths (Asian)","Caldwell","Counties",2010,37027,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,2360,100000,0,0
"Deaths (Asian)","Camden","Counties",2010,37029,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,446,100000,0,0
"Deaths (Asian)","Carteret","Counties",2010,37031,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,2487,100000,0,0
"Deaths (Asian)","Caswell","Counties",2010,37033,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,285,100000,0,0
"Deaths (Asian)","Catawba","Counties",2010,37035,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,25442,100000,1,4
"Deaths (Asian)","Chatham","Counties",2010,37037,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,5837,100000,0,0
"Deaths (Asian)","Cherokee","Counties",2010,37039,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Lowest","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,458,100000,0,0
"Deaths (Asian)","Chowan","Counties",2010,37041,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,224,100000,0,0
"Deaths (Asian)","Clay","Counties",2010,37043,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,78,100000,0,0
"Deaths (Asian)","Cleveland","Counties",2010,37045,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,3976,100000,0,0
"Deaths (Asian)","Columbus","Counties",2010,37047,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,908,100000,0,0
"Deaths (Asian)","Craven","Counties",2010,37049,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,7847,100000,1,13
"Deaths (Asian)","Cumberland","Counties",2010,37051,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,42188,100000,1,2
"Deaths (Asian)","Currituck","Counties",2010,37053,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,902,100000,0,0
"Deaths (Asian)","Dare","Counties",2010,37055,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,980,100000,0,0
"Deaths (Asian)","Davidson","Counties",2010,37057,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,9300,100000,0,0
"Deaths (Asian)","Davie","Counties",2010,37059,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,1000,100000,0,0
"Deaths (Asian)","Duplin","Counties",2010,37061,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,704,100000,0,0
"Deaths (Asian)","Durham","Counties",2010,37063,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,60080,100000,0,0
"Deaths (Asian)","Edgecombe","Counties",2010,37065,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,668,100000,0,0
"Deaths (Asian)","Forsyth","Counties",2010,37067,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,29621,100000,0,0
"Deaths (Asian)","Franklin","Counties",2010,37069,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,1523,100000,0,0
"Deaths (Asian)","Gaston","Counties",2010,37071,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,13396,100000,0,0
"Deaths (Asian)","Gates","Counties",2010,37073,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,349,100000,0,0
"Deaths (Asian)","Graham","Counties",2010,37075,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,201,100000,0,0
"Deaths (Asian)","Granville","Counties",2010,37077,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,1656,100000,0,0
"Deaths (Asian)","Greene","Counties",2010,37079,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Low","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,218,100000,0,0
"Deaths (Asian)","Guilford","Counties",2010,37081,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,85771,100000,1,1
"Deaths (Asian)","Halifax","Counties",2010,37083,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,1946,100000,0,0
"Deaths (Asian)","Harnett","Counties",2010,37085,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,6540,100000,0,0
"Deaths (Asian)","Haywood","Counties",2010,37087,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,929,100000,0,0
"Deaths (Asian)","Henderson","Counties",2010,37089,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,4408,100000,0,0
"Deaths (Asian)","Hertford","Counties",2010,37091,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,549,100000,0,0
"Deaths (Asian)","Hoke","Counties",2010,37093,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,3044,100000,0,0
"Deaths (Asian)","Hyde","Counties",2010,37095,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,83,100000,0,0
"Deaths (Asian)","Iredell","Counties",2010,37097,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,14061,100000,1,7
"Deaths (Asian)","Jackson","Counties",2010,37099,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,1617,100000,0,0
"Deaths (Asian)","Johnston","Counties",2010,37101,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,5099,100000,0,0
"Deaths (Asian)","Jones","Counties",2010,37103,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,142,100000,0,0
"Deaths (Asian)","Lee","Counties",2010,37105,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,2465,100000,0,0
"Deaths (Asian)","Lenoir","Counties",2010,37107,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,1485,100000,0,0
"Deaths (Asian)","Lincoln","Counties",2010,37109,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,1850,100000,0,0
"Deaths (Asian)","Macon","Counties",2010,37113,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,1003,100000,0,0
"Deaths (Asian)","Madison","Counties",2010,37115,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,363,100000,0,0
"Deaths (Asian)","Martin","Counties",2010,37117,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,435,100000,0,0
"Deaths (Asian)","McDowell","Counties",2010,37111,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,2437,100000,0,0
"Deaths (Asian)","Mecklenburg","Counties",2010,37119,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 1 and rate was NA","Middle","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,194046,100000,3,2
"Deaths (Asian)","Mitchell","Counties",2010,37121,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,185,100000,0,0
"Deaths (Asian)","Montgomery","Counties",2010,37123,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,2558,100000,0,0
"Deaths (Asian)","Moore","Counties",2010,37125,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,3224,100000,0,0
"Deaths (Asian)","Nash","Counties",2010,37127,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,3827,100000,0,0
"Deaths (Asian)","New Hanover","Counties",2010,37129,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,12729,100000,0,0
"Deaths (Asian)","Northampton","Counties",2010,37131,12,"Drug overdose deaths among NC Residents (ICD-10), all intents","metric","Number of deaths",NA,"Annual count was 0 and rate was NA","High","Rate per 100,000 residents","8D) Equity: Asian NH",NA,NA,0,1,254,100000,0,0
